order_item_id,order_id,product_id,sku_id,quantity,unit_price,subtotal,is_mock_data
OI0000747,ORD000305,PROD0056,SKU00148,3,69.54,208.62,true
OI0000748,ORD000306,PROD0091,SKU00241,2,46.64,93.28,true
OI0000749,ORD000306,PROD0079,SKU00206,2,63.35,126.70,true
OI0000750,ORD000306,PROD0079,SKU00207,1,69.96,69.96,true
OI0000751,ORD000306,PROD0091,SKU00242,1,44.63,44.63,true
OI0000752,ORD000307,PROD0091,SKU00239,1,45.78,45.78,true
OI0000753,ORD000307,PROD0091,SKU00241,1,46.64,46.64,true
OI0000754,ORD000308,PROD0064,SKU00172,2,402.64,805.28,true
OI0000755,ORD000308,PROD0082,SKU00218,2,244.06,488.12,true
OI0000756,ORD000309,PROD0029,SKU00079,1,934640.31,934640.31,true
OI0000757,ORD000309,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0000758,ORD000309,PROD0065,SKU00175,1,1621774.14,1621774.14,true
OI0000759,ORD000309,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000760,ORD000310,PROD0082,SKU00216,2,228.01,456.02,true
OI0000761,ORD000310,PROD0016,SKU00042,1,1490.41,1490.41,true
OI0000762,ORD000310,PROD0010,SKU00022,1,372.09,372.09,true
OI0000763,ORD000310,PROD0022,SKU00059,1,332.56,332.56,true
OI0000764,ORD000311,PROD0081,SKU00213,1,1970.02,1970.02,true
OI0000765,ORD000311,PROD0051,SKU00137,2,3946.66,7893.32,true
OI0000766,ORD000311,PROD0015,SKU00036,2,2198.83,4397.66,true
OI0000767,ORD000312,PROD0074,SKU00198,1,270.01,270.01,true
OI0000768,ORD000312,PROD0080,SKU00210,1,158.07,158.07,true
OI0000769,ORD000312,PROD0062,SKU00165,2,232.41,464.82,true
OI0000770,ORD000313,PROD0043,SKU00116,1,10.74,10.74,true
OI0000771,ORD000313,PROD0079,SKU00206,1,63.35,63.35,true
OI0000772,ORD000313,PROD0013,SKU00029,1,71.39,71.39,true
OI0000773,ORD000313,PROD0025,SKU00067,2,75.42,150.84,true
OI0000774,ORD000314,PROD0061,SKU00163,1,79.38,79.38,true
OI0000775,ORD000314,PROD0013,SKU00030,1,67.59,67.59,true
OI0000776,ORD000315,PROD0100,SKU00260,1,423.84,423.84,true
OI0000777,ORD000315,PROD0004,SKU00008,1,1766.13,1766.13,true
OI0000778,ORD000315,PROD0058,SKU00154,2,2057.90,4115.80,true
OI0000779,ORD000315,PROD0076,SKU00200,1,1511.03,1511.03,true
OI0000780,ORD000316,PROD0025,SKU00068,1,76.26,76.26,true
OI0000781,ORD000317,PROD0080,SKU00211,1,146.92,146.92,true
OI0000782,ORD000318,PROD0030,SKU00080,1,385998.04,385998.04,true
OI0000783,ORD000319,PROD0014,SKU00034,1,87.55,87.55,true
OI0000784,ORD000319,PROD0020,SKU00054,1,110.97,110.97,true
OI0000785,ORD000319,PROD0056,SKU00148,1,69.54,69.54,true
OI0000786,ORD000319,PROD0008,SKU00018,1,55.98,55.98,true
OI0000787,ORD000320,PROD0042,SKU00114,1,640099.17,640099.17,true
OI0000788,ORD000320,PROD0078,SKU00204,1,200637.78,200637.78,true
OI0000789,ORD000321,PROD0020,SKU00055,1,131.40,131.40,true
OI0000790,ORD000321,PROD0038,SKU00102,1,261.50,261.50,true
OI0000791,ORD000321,PROD0056,SKU00149,1,68.49,68.49,true
OI0000792,ORD000321,PROD0074,SKU00198,1,270.01,270.01,true
OI0000793,ORD000322,PROD0076,SKU00200,3,1511.03,4533.09,true
OI0000794,ORD000322,PROD0034,SKU00091,1,1164.86,1164.86,true
OI0000795,ORD000323,PROD0085,SKU00226,1,39.61,39.61,true
OI0000796,ORD000323,PROD0019,SKU00052,1,50.95,50.95,true
OI0000797,ORD000323,PROD0073,SKU00192,3,27.91,83.73,true
OI0000798,ORD000323,PROD0079,SKU00206,1,63.35,63.35,true
OI0000799,ORD000324,PROD0017,SKU00046,2,1341406.94,2682813.88,true
OI0000800,ORD000324,PROD0035,SKU00092,1,1317389.56,1317389.56,true
OI0000801,ORD000324,PROD0017,SKU00044,1,1513775.18,1513775.18,true
OI0000802,ORD000324,PROD0071,SKU00190,1,393418.18,393418.18,true
OI0000803,ORD000325,PROD0019,SKU00051,1,57.51,57.51,true
OI0000804,ORD000325,PROD0043,SKU00115,1,11.43,11.43,true
OI0000805,ORD000325,PROD0013,SKU00030,1,67.59,67.59,true
OI0000806,ORD000325,PROD0097,SKU00255,1,29.49,29.49,true
OI0000807,ORD000326,PROD0050,SKU00135,1,76.68,76.68,true
OI0000808,ORD000327,PROD0080,SKU00211,3,146.92,440.76,true
OI0000809,ORD000328,PROD0010,SKU00024,1,357.98,357.98,true
OI0000810,ORD000328,PROD0058,SKU00156,1,2263.34,2263.34,true
OI0000811,ORD000328,PROD0022,SKU00060,1,352.53,352.53,true
OI0000812,ORD000328,PROD0076,SKU00200,2,1511.03,3022.06,true
OI0000813,ORD000329,PROD0091,SKU00239,2,45.78,91.56,true
OI0000814,ORD000330,PROD0035,SKU00094,1,1297161.78,1297161.78,true
OI0000815,ORD000330,PROD0029,SKU00077,1,777631.56,777631.56,true
OI0000816,ORD000330,PROD0083,SKU00220,2,1528645.72,3057291.44,true
OI0000817,ORD000331,PROD0058,SKU00154,1,2057.90,2057.90,true
OI0000818,ORD000331,PROD0016,SKU00042,2,1490.41,2980.82,true
OI0000819,ORD000332,PROD0056,SKU00148,1,69.54,69.54,true
OI0000820,ORD000332,PROD0032,SKU00086,1,197.98,197.98,true
OI0000821,ORD000333,PROD0012,SKU00028,1,373804.90,373804.90,true
OI0000822,ORD000333,PROD0006,SKU00011,3,844228.49,2532685.47,true
OI0000823,ORD000333,PROD0066,SKU00179,1,223631.32,223631.32,true
OI0000824,ORD000333,PROD0018,SKU00049,2,702973.71,1405947.42,true
OI0000825,ORD000334,PROD0084,SKU00224,1,394415.03,394415.03,true
OI0000826,ORD000335,PROD0080,SKU00208,1,146.03,146.03,true
OI0000827,ORD000336,PROD0056,SKU00148,1,69.54,69.54,true
OI0000828,ORD000336,PROD0098,SKU00257,1,28.06,28.06,true
OI0000829,ORD000337,PROD0046,SKU00124,1,441.55,441.55,true
OI0000830,ORD000338,PROD0071,SKU00188,2,346284.88,692569.76,true
OI0000831,ORD000338,PROD0005,SKU00010,1,568240.08,568240.08,true
OI0000832,ORD000338,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0000833,ORD000339,PROD0030,SKU00081,1,449713.81,449713.81,true
OI0000834,ORD000339,PROD0054,SKU00144,2,503033.26,1006066.52,true
OI0000835,ORD000339,PROD0024,SKU00065,1,616973.77,616973.77,true
OI0000836,ORD000339,PROD0036,SKU00099,1,266099.35,266099.35,true
OI0000837,ORD000340,PROD0079,SKU00207,1,69.96,69.96,true
OI0000838,ORD000340,PROD0097,SKU00255,1,29.49,29.49,true
OI0000839,ORD000340,PROD0043,SKU00117,2,10.35,20.70,true
OI0000840,ORD000340,PROD0025,SKU00066,1,79.39,79.39,true
OI0000841,ORD000341,PROD0056,SKU00148,1,69.54,69.54,true
OI0000842,ORD000341,PROD0002,SKU00002,2,64.21,128.42,true
OI0000843,ORD000341,PROD0014,SKU00032,1,84.22,84.22,true
OI0000844,ORD000342,PROD0034,SKU00091,1,1164.86,1164.86,true
OI0000845,ORD000342,PROD0082,SKU00215,2,240.41,480.82,true
OI0000846,ORD000343,PROD0094,SKU00245,3,1063.24,3189.72,true
OI0000847,ORD000343,PROD0094,SKU00246,2,1287.71,2575.42,true
OI0000848,ORD000344,PROD0067,SKU00180,3,30.93,92.79,true
OI0000849,ORD000344,PROD0025,SKU00068,1,76.26,76.26,true
OI0000850,ORD000344,PROD0079,SKU00206,1,63.35,63.35,true
OI0000851,ORD000344,PROD0061,SKU00162,1,94.04,94.04,true
OI0000852,ORD000345,PROD0073,SKU00194,1,30.43,30.43,true
OI0000853,ORD000345,PROD0091,SKU00239,1,45.78,45.78,true
OI0000854,ORD000345,PROD0061,SKU00162,1,94.04,94.04,true
OI0000855,ORD000346,PROD0076,SKU00200,2,1511.03,3022.06,true
OI0000856,ORD000347,PROD0046,SKU00122,3,431.81,1295.43,true
OI0000857,ORD000348,PROD0087,SKU00228,1,737.27,737.27,true
OI0000858,ORD000349,PROD0074,SKU00195,1,286.31,286.31,true
OI0000859,ORD000349,PROD0026,SKU00072,1,53.17,53.17,true
OI0000860,ORD000349,PROD0074,SKU00196,1,285.40,285.40,true
OI0000861,ORD000349,PROD0080,SKU00210,2,158.07,316.14,true
OI0000862,ORD000350,PROD0062,SKU00167,1,280.14,280.14,true
OI0000863,ORD000350,PROD0032,SKU00087,1,218.78,218.78,true
OI0000864,ORD000350,PROD0062,SKU00165,1,232.41,232.41,true
OI0000865,ORD000351,PROD0082,SKU00216,1,228.01,228.01,true
OI0000866,ORD000351,PROD0082,SKU00217,3,265.63,796.89,true
OI0000867,ORD000351,PROD0028,SKU00076,1,2571.10,2571.10,true
OI0000868,ORD000351,PROD0088,SKU00232,1,1309.11,1309.11,true
OI0000869,ORD000352,PROD0006,SKU00014,1,814391.17,814391.17,true
OI0000870,ORD000352,PROD0072,SKU00191,1,100074.70,100074.70,true
OI0000871,ORD000352,PROD0030,SKU00080,1,385998.04,385998.04,true
OI0000872,ORD000352,PROD0060,SKU00161,1,538964.89,538964.89,true
OI0000873,ORD000353,PROD0038,SKU00104,1,241.44,241.44,true
OI0000874,ORD000353,PROD0050,SKU00135,1,76.68,76.68,true
OI0000875,ORD000353,PROD0080,SKU00209,1,154.94,154.94,true
OI0000876,ORD000354,PROD0095,SKU00251,1,836988.65,836988.65,true
OI0000877,ORD000354,PROD0047,SKU00128,1,1184067.92,1184067.92,true
OI0000878,ORD000355,PROD0064,SKU00171,2,424.06,848.12,true
OI0000879,ORD000356,PROD0020,SKU00054,1,110.97,110.97,true
OI0000880,ORD000356,PROD0098,SKU00257,1,28.06,28.06,true
OI0000881,ORD000357,PROD0054,SKU00142,1,476842.39,476842.39,true
OI0000882,ORD000357,PROD0048,SKU00130,1,768013.84,768013.84,true
OI0000883,ORD000358,PROD0094,SKU00247,1,1140.52,1140.52,true
OI0000884,ORD000358,PROD0016,SKU00043,3,1610.66,4831.98,true
OI0000885,ORD000358,PROD0028,SKU00076,1,2571.10,2571.10,true
OI0000886,ORD000358,PROD0022,SKU00059,2,332.56,665.12,true
OI0000887,ORD000359,PROD0094,SKU00245,1,1063.24,1063.24,true
OI0000888,ORD000359,PROD0052,SKU00139,1,652.96,652.96,true
OI0000889,ORD000360,PROD0035,SKU00093,1,1139879.70,1139879.70,true
OI0000890,ORD000360,PROD0065,SKU00175,1,1621774.14,1621774.14,true
OI0000891,ORD000361,PROD0091,SKU00242,1,44.63,44.63,true
OI0000892,ORD000361,PROD0055,SKU00146,1,48.24,48.24,true
OI0000893,ORD000362,PROD0063,SKU00169,1,3067.94,3067.94,true
OI0000894,ORD000363,PROD0034,SKU00090,2,1384.12,2768.24,true
OI0000895,ORD000363,PROD0094,SKU00248,1,1061.30,1061.30,true
OI0000896,ORD000363,PROD0022,SKU00061,1,290.47,290.47,true
OI0000897,ORD000364,PROD0026,SKU00071,1,50.68,50.68,true
OI0000898,ORD000364,PROD0032,SKU00088,1,228.67,228.67,true
OI0000899,ORD000364,PROD0026,SKU00070,1,50.85,50.85,true
OI0000900,ORD000365,PROD0057,SKU00151,1,1603.33,1603.33,true
OI0000901,ORD000365,PROD0009,SKU00020,3,3491.76,10475.28,true
OI0000902,ORD000365,PROD0087,SKU00229,1,668.61,668.61,true
OI0000903,ORD000366,PROD0004,SKU00006,2,1735.31,3470.62,true
OI0000904,ORD000366,PROD0016,SKU00041,2,1606.71,3213.42,true
OI0000905,ORD000366,PROD0046,SKU00122,1,431.81,431.81,true
OI0000906,ORD000366,PROD0082,SKU00216,2,228.01,456.02,true
OI0000907,ORD000367,PROD0020,SKU00055,2,131.40,262.80,true
OI0000908,ORD000367,PROD0080,SKU00211,3,146.92,440.76,true
OI0000909,ORD000367,PROD0038,SKU00104,1,241.44,241.44,true
OI0000910,ORD000367,PROD0098,SKU00258,1,26.98,26.98,true
OI0000911,ORD000368,PROD0026,SKU00071,1,50.68,50.68,true
OI0000912,ORD000368,PROD0038,SKU00102,1,261.50,261.50,true
OI0000913,ORD000368,PROD0014,SKU00033,2,94.30,188.60,true
OI0000914,ORD000369,PROD0009,SKU00019,1,3363.81,3363.81,true
OI0000915,ORD000369,PROD0033,SKU00089,1,334.98,334.98,true
OI0000916,ORD000369,PROD0063,SKU00168,1,3058.83,3058.83,true
OI0000917,ORD000369,PROD0099,SKU00259,1,1378.32,1378.32,true
OI0000918,ORD000370,PROD0027,SKU00075,1,2626.08,2626.08,true
OI0000919,ORD000371,PROD0084,SKU00224,1,394415.03,394415.03,true
OI0000920,ORD000372,PROD0016,SKU00041,2,1606.71,3213.42,true
OI0000921,ORD000372,PROD0070,SKU00184,2,1843.88,3687.76,true
OI0000922,ORD000373,PROD0047,SKU00127,1,1137574.39,1137574.39,true
OI0000923,ORD000374,PROD0071,SKU00188,1,346284.88,346284.88,true
OI0000924,ORD000374,PROD0065,SKU00175,2,1621774.14,3243548.28,true
OI0000925,ORD000375,PROD0009,SKU00019,1,3363.81,3363.81,true
OI0000926,ORD000375,PROD0009,SKU00020,1,3491.76,3491.76,true
OI0000927,ORD000376,PROD0025,SKU00067,1,75.42,75.42,true
OI0000928,ORD000376,PROD0097,SKU00255,1,29.49,29.49,true
OI0000929,ORD000377,PROD0038,SKU00102,1,261.50,261.50,true
OI0000930,ORD000377,PROD0080,SKU00211,3,146.92,440.76,true
OI0000931,ORD000377,PROD0038,SKU00103,1,264.70,264.70,true
OI0000932,ORD000378,PROD0084,SKU00221,1,403023.05,403023.05,true
OI0000933,ORD000378,PROD0018,SKU00047,1,632252.44,632252.44,true
OI0000934,ORD000378,PROD0060,SKU00158,1,587751.35,587751.35,true
OI0000935,ORD000379,PROD0006,SKU00013,1,839080.40,839080.40,true
OI0000936,ORD000379,PROD0066,SKU00177,1,200447.96,200447.96,true
OI0000937,ORD000380,PROD0034,SKU00091,1,1164.86,1164.86,true
OI0000938,ORD000380,PROD0004,SKU00009,1,1648.68,1648.68,true
OI0000939,ORD000380,PROD0064,SKU00171,1,424.06,424.06,true
OI0000940,ORD000380,PROD0022,SKU00061,1,290.47,290.47,true
OI0000941,ORD000381,PROD0087,SKU00229,1,668.61,668.61,true
OI0000942,ORD000381,PROD0039,SKU00105,2,2655.76,5311.52,true
OI0000943,ORD000381,PROD0057,SKU00151,1,1603.33,1603.33,true
OI0000944,ORD000381,PROD0009,SKU00021,2,3751.63,7503.26,true
OI0000945,ORD000382,PROD0043,SKU00116,1,10.74,10.74,true
OI0000946,ORD000382,PROD0013,SKU00031,2,66.28,132.56,true
OI0000947,ORD000382,PROD0085,SKU00225,1,35.29,35.29,true
OI0000948,ORD000382,PROD0025,SKU00069,1,77.36,77.36,true
OI0000949,ORD000383,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000950,ORD000383,PROD0047,SKU00128,1,1184067.92,1184067.92,true
OI0000951,ORD000384,PROD0074,SKU00197,1,276.76,276.76,true
OI0000952,ORD000384,PROD0044,SKU00119,1,60.15,60.15,true
OI0000953,ORD000384,PROD0098,SKU00258,2,26.98,53.96,true
OI0000954,ORD000385,PROD0021,SKU00056,1,1334.27,1334.27,true
OI0000955,ORD000385,PROD0087,SKU00229,1,668.61,668.61,true
OI0000956,ORD000385,PROD0009,SKU00021,2,3751.63,7503.26,true
OI0000957,ORD000386,PROD0094,SKU00246,1,1287.71,1287.71,true
OI0000958,ORD000387,PROD0004,SKU00006,1,1735.31,1735.31,true
OI0000959,ORD000388,PROD0035,SKU00093,1,1139879.70,1139879.70,true
OI0000960,ORD000388,PROD0059,SKU00157,1,1628860.67,1628860.67,true
OI0000961,ORD000388,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000962,ORD000388,PROD0065,SKU00175,1,1621774.14,1621774.14,true
OI0000963,ORD000389,PROD0009,SKU00019,1,3363.81,3363.81,true
OI0000964,ORD000389,PROD0021,SKU00058,1,1325.08,1325.08,true
OI0000965,ORD000390,PROD0025,SKU00069,1,77.36,77.36,true
OI0000966,ORD000390,PROD0091,SKU00241,1,46.64,46.64,true
OI0000967,ORD000390,PROD0019,SKU00052,1,50.95,50.95,true
OI0000968,ORD000391,PROD0094,SKU00246,1,1287.71,1287.71,true
OI0000969,ORD000392,PROD0083,SKU00220,2,1528645.72,3057291.44,true
OI0000970,ORD000392,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0000971,ORD000392,PROD0065,SKU00174,1,1552367.79,1552367.79,true
OI0000972,ORD000392,PROD0095,SKU00249,1,774461.78,774461.78,true
OI0000973,ORD000393,PROD0020,SKU00053,1,109.14,109.14,true
OI0000974,ORD000394,PROD0082,SKU00217,1,265.63,265.63,true
OI0000975,ORD000394,PROD0094,SKU00245,1,1063.24,1063.24,true
OI0000976,ORD000394,PROD0040,SKU00107,1,1767.10,1767.10,true
OI0000977,ORD000395,PROD0089,SKU00234,3,617829.81,1853489.43,true
OI0000978,ORD000396,PROD0017,SKU00045,2,1432398.55,2864797.10,true
OI0000979,ORD000397,PROD0039,SKU00105,1,2655.76,2655.76,true
OI0000980,ORD000397,PROD0015,SKU00037,1,2304.19,2304.19,true
OI0000981,ORD000398,PROD0063,SKU00168,3,3058.83,9176.49,true
OI0000982,ORD000399,PROD0026,SKU00072,1,53.17,53.17,true
OI0000983,ORD000399,PROD0026,SKU00070,1,50.85,50.85,true
OI0000984,ORD000399,PROD0092,SKU00243,3,152.77,458.31,true
OI0000985,ORD000399,PROD0086,SKU00227,1,162.65,162.65,true
OI0000986,ORD000400,PROD0041,SKU00109,1,1418084.03,1418084.03,true
OI0000987,ORD000400,PROD0005,SKU00010,1,568240.08,568240.08,true
OI0000988,ORD000401,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000989,ORD000401,PROD0065,SKU00175,1,1621774.14,1621774.14,true
OI0000990,ORD000401,PROD0047,SKU00128,1,1184067.92,1184067.92,true
OI0000991,ORD000402,PROD0058,SKU00156,1,2263.34,2263.34,true
OI0000992,ORD000402,PROD0046,SKU00122,1,431.81,431.81,true
OI0000993,ORD000403,PROD0031,SKU00084,1,81.42,81.42,true
OI0000994,ORD000403,PROD0079,SKU00207,3,69.96,209.88,true
OI0000995,ORD000403,PROD0043,SKU00118,1,11.15,11.15,true
OI0000996,ORD000404,PROD0100,SKU00260,2,423.84,847.68,true
OI0000997,ORD000404,PROD0094,SKU00245,1,1063.24,1063.24,true
OI0000998,ORD000405,PROD0039,SKU00106,1,2835.23,2835.23,true
OI0000999,ORD000405,PROD0081,SKU00214,1,2164.59,2164.59,true
OI0001000,ORD000405,PROD0081,SKU00213,1,1970.02,1970.02,true
OI0001001,ORD000405,PROD0063,SKU00170,1,2802.15,2802.15,true
OI0001002,ORD000406,PROD0029,SKU00077,3,777631.56,2332894.68,true
OI0001003,ORD000406,PROD0095,SKU00251,1,836988.65,836988.65,true
OI0001004,ORD000406,PROD0041,SKU00110,1,1270516.34,1270516.34,true
OI0001005,ORD000407,PROD0079,SKU00207,2,69.96,139.92,true
OI0001006,ORD000408,PROD0025,SKU00067,2,75.42,150.84,true
OI0001007,ORD000409,PROD0026,SKU00070,1,50.85,50.85,true
OI0001008,ORD000410,PROD0090,SKU00238,1,497890.59,497890.59,true
OI0001009,ORD000410,PROD0066,SKU00177,1,200447.96,200447.96,true
OI0001010,ORD000410,PROD0006,SKU00012,2,878821.58,1757643.16,true
OI0001011,ORD000411,PROD0081,SKU00213,1,1970.02,1970.02,true
OI0001012,ORD000411,PROD0075,SKU00199,1,3433.43,3433.43,true
OI0001013,ORD000411,PROD0021,SKU00056,1,1334.27,1334.27,true
OI0001014,ORD000411,PROD0027,SKU00074,1,2354.63,2354.63,true
OI0001015,ORD000412,PROD0042,SKU00112,1,646733.03,646733.03,true
OI0001016,ORD000412,PROD0060,SKU00161,1,538964.89,538964.89,true
OI0001017,ORD000413,PROD0026,SKU00072,2,53.17,106.34,true
OI0001018,ORD000414,PROD0078,SKU00203,1,186418.93,186418.93,true
OI0001019,ORD000414,PROD0036,SKU00097,1,233444.97,233444.97,true
OI0001020,ORD000414,PROD0054,SKU00143,1,530020.43,530020.43,true
OI0001021,ORD000415,PROD0006,SKU00012,1,878821.58,878821.58,true
OI0001022,ORD000415,PROD0054,SKU00144,2,503033.26,1006066.52,true
OI0001023,ORD000416,PROD0031,SKU00084,2,81.42,162.84,true
OI0001024,ORD000416,PROD0025,SKU00066,1,79.39,79.39,true
OI0001025,ORD000416,PROD0019,SKU00052,1,50.95,50.95,true
OI0001026,ORD000416,PROD0001,SKU00001,1,12.19,12.19,true
OI0001027,ORD000417,PROD0098,SKU00256,1,30.26,30.26,true
OI0001028,ORD000417,PROD0020,SKU00053,1,109.14,109.14,true
OI0001029,ORD000417,PROD0068,SKU00181,1,242.41,242.41,true
OI0001030,ORD000418,PROD0085,SKU00226,1,39.61,39.61,true
OI0001031,ORD000418,PROD0073,SKU00192,2,27.91,55.82,true
OI0001032,ORD000418,PROD0073,SKU00193,1,28.01,28.01,true
OI0001033,ORD000418,PROD0055,SKU00146,3,48.24,144.72,true
OI0001034,ORD000419,PROD0056,SKU00147,2,64.48,128.96,true
OI0001035,ORD000419,PROD0014,SKU00033,1,94.30,94.30,true
OI0001036,ORD000420,PROD0046,SKU00124,1,441.55,441.55,true
OI0001037,ORD000421,PROD0036,SKU00098,1,255958.83,255958.83,true
OI0001038,ORD000421,PROD0012,SKU00027,2,464148.52,928297.04,true
OI0001039,ORD000422,PROD0006,SKU00012,2,878821.58,1757643.16,true
OI0001040,ORD000422,PROD0054,SKU00144,2,503033.26,1006066.52,true
OI0001041,ORD000423,PROD0090,SKU00235,1,595753.09,595753.09,true
OI0001042,ORD000423,PROD0054,SKU00141,1,452309.07,452309.07,true
OI0001043,ORD000423,PROD0066,SKU00179,1,223631.32,223631.32,true
OI0001044,ORD000424,PROD0057,SKU00152,1,1577.56,1577.56,true
OI0001045,ORD000424,PROD0015,SKU00039,1,2224.01,2224.01,true
OI0001046,ORD000424,PROD0063,SKU00170,1,2802.15,2802.15,true
OI0001047,ORD000425,PROD0031,SKU00085,1,84.44,84.44,true
OI0001048,ORD000426,PROD0036,SKU00098,2,255958.83,511917.66,true
OI0001049,ORD000426,PROD0066,SKU00177,2,200447.96,400895.92,true
OI0001050,ORD000426,PROD0048,SKU00130,2,768013.84,1536027.68,true
OI0001051,ORD000426,PROD0030,SKU00082,1,457477.84,457477.84,true
OI0001052,ORD000427,PROD0063,SKU00169,3,3067.94,9203.82,true
OI0001053,ORD000427,PROD0027,SKU00074,1,2354.63,2354.63,true
OI0001054,ORD000427,PROD0009,SKU00020,1,3491.76,3491.76,true
OI0001055,ORD000427,PROD0051,SKU00137,3,3946.66,11839.98,true
OI0001056,ORD000428,PROD0015,SKU00037,1,2304.19,2304.19,true
OI0001057,ORD000429,PROD0041,SKU00109,2,1418084.03,2836168.06,true
OI0001058,ORD000429,PROD0083,SKU00219,1,1427699.40,1427699.40,true
OI0001059,ORD000429,PROD0023,SKU00063,1,1504447.05,1504447.05,true
OI0001060,ORD000430,PROD0097,SKU00255,1,29.49,29.49,true
OI0001061,ORD000430,PROD0067,SKU00180,1,30.93,30.93,true
OI0001062,ORD000430,PROD0043,SKU00115,1,11.43,11.43,true
OI0001063,ORD000431,PROD0098,SKU00258,1,26.98,26.98,true
OI0001064,ORD000431,PROD0080,SKU00210,1,158.07,158.07,true
OI0001065,ORD000431,PROD0020,SKU00055,1,131.40,131.40,true
OI0001066,ORD000431,PROD0032,SKU00086,1,197.98,197.98,true
OI0001067,ORD000432,PROD0070,SKU00187,1,1882.82,1882.82,true
OI0001068,ORD000432,PROD0082,SKU00216,1,228.01,228.01,true
OI0001069,ORD000432,PROD0094,SKU00246,1,1287.71,1287.71,true
OI0001070,ORD000432,PROD0058,SKU00154,1,2057.90,2057.90,true
OI0001071,ORD000433,PROD0065,SKU00175,2,1621774.14,3243548.28,true
OI0001072,ORD000434,PROD0057,SKU00152,1,1577.56,1577.56,true
OI0001073,ORD000434,PROD0063,SKU00168,1,3058.83,3058.83,true
OI0001074,ORD000434,PROD0027,SKU00074,2,2354.63,4709.26,true
OI0001075,ORD000434,PROD0015,SKU00037,1,2304.19,2304.19,true
OI0001076,ORD000435,PROD0019,SKU00051,1,57.51,57.51,true
OI0001077,ORD000435,PROD0055,SKU00145,1,51.20,51.20,true
OI0001078,ORD000435,PROD0019,SKU00052,1,50.95,50.95,true
OI0001079,ORD000435,PROD0079,SKU00207,2,69.96,139.92,true
OI0001080,ORD000436,PROD0004,SKU00007,3,1647.91,4943.73,true
OI0001081,ORD000436,PROD0046,SKU00124,1,441.55,441.55,true
OI0001082,ORD000437,PROD0080,SKU00208,1,146.03,146.03,true
OI0001083,ORD000437,PROD0086,SKU00227,1,162.65,162.65,true
OI0001084,ORD000437,PROD0032,SKU00088,2,228.67,457.34,true
OI0001085,ORD000437,PROD0026,SKU00072,1,53.17,53.17,true
OI0001086,ORD000438,PROD0059,SKU00157,2,1628860.67,3257721.34,true
OI0001087,ORD000439,PROD0091,SKU00242,1,44.63,44.63,true
OI0001088,ORD000439,PROD0061,SKU00163,2,79.38,158.76,true
OI0001089,ORD000439,PROD0049,SKU00133,1,67.80,67.80,true
OI0001090,ORD000439,PROD0007,SKU00016,1,93.93,93.93,true
OI0001091,ORD000440,PROD0079,SKU00206,2,63.35,126.70,true
OI0001092,ORD000440,PROD0043,SKU00118,2,11.15,22.30,true
OI0001093,ORD000441,PROD0041,SKU00109,2,1418084.03,2836168.06,true
OI0001094,ORD000442,PROD0090,SKU00236,1,531221.17,531221.17,true
OI0001095,ORD000442,PROD0054,SKU00143,1,530020.43,530020.43,true
OI0001096,ORD000442,PROD0054,SKU00142,1,476842.39,476842.39,true
OI0001097,ORD000442,PROD0096,SKU00253,1,723622.53,723622.53,true
OI0001098,ORD000443,PROD0070,SKU00184,1,1843.88,1843.88,true
OI0001099,ORD000443,PROD0010,SKU00022,1,372.09,372.09,true
OI0001100,ORD000443,PROD0004,SKU00006,3,1735.31,5205.93,true
OI0001101,ORD000443,PROD0016,SKU00043,1,1610.66,1610.66,true
OI0001102,ORD000444,PROD0025,SKU00069,1,77.36,77.36,true
OI0001103,ORD000444,PROD0049,SKU00133,1,67.80,67.80,true
OI0001104,ORD000444,PROD0037,SKU00100,2,70.85,141.70,true
OI0001105,ORD000444,PROD0073,SKU00192,1,27.91,27.91,true
OI0001106,ORD000445,PROD0054,SKU00141,1,452309.07,452309.07,true
OI0001107,ORD000445,PROD0066,SKU00177,1,200447.96,200447.96,true
OI0001108,ORD000445,PROD0096,SKU00253,1,723622.53,723622.53,true
OI0001109,ORD000446,PROD0030,SKU00081,1,449713.81,449713.81,true
OI0001110,ORD000447,PROD0098,SKU00257,1,28.06,28.06,true
OI0001111,ORD000447,PROD0020,SKU00055,1,131.40,131.40,true
OI0001112,ORD000447,PROD0056,SKU00148,1,69.54,69.54,true
OI0001113,ORD000448,PROD0068,SKU00181,1,242.41,242.41,true
OI0001114,ORD000448,PROD0062,SKU00167,1,280.14,280.14,true
OI0001115,ORD000449,PROD0046,SKU00123,1,451.68,451.68,true
OI0001116,ORD000449,PROD0052,SKU00139,1,652.96,652.96,true
OI0001117,ORD000449,PROD0058,SKU00154,1,2057.90,2057.90,true
OI0001118,ORD000449,PROD0010,SKU00024,3,357.98,1073.94,true
OI0001119,ORD000450,PROD0005,SKU00010,3,568240.08,1704720.24,true
OI0001120,ORD000450,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0001121,ORD000450,PROD0017,SKU00045,2,1432398.55,2864797.10,true
