track_id,tracking_number,status,location,description,event_time,is_mock_data
TRACK0000924,TRK000000237,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-04T19:25:00+08:00,true
TRACK0000925,TRK000000237,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-05T09:25:00+08:00,true
TRACK0000926,TRK000000237,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-05T19:25:00+08:00,true
TRACK0000927,TRK000000237,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-06T04:25:00+08:00,true
TRACK0000928,TRK000000238,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-27T14:24:00+08:00,true
TRACK0000929,TRK000000238,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-28T12:24:00+08:00,true
TRACK0000930,TRK000000238,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-29T14:24:00+08:00,true
TRACK0000931,TRK000000239,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-20T05:01:00+08:00,true
TRACK0000932,TRK000000239,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-20T11:01:00+08:00,true
TRACK0000933,TRK000000239,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-21T07:01:00+08:00,true
TRACK0000934,TRK000000240,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-13T10:58:00+08:00,true
TRACK0000935,TRK000000240,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-14T12:58:00+08:00,true
TRACK0000936,TRK000000240,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-14T19:58:00+08:00,true
TRACK0000937,TRK000000240,customs_clearance,Singapore Customs,Customs processing completed,2026-05-15T09:58:00+08:00,true
TRACK0000938,TRK000000240,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-05-15T18:58:00+08:00,true
TRACK0000939,TRK000000240,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-16T05:58:00+08:00,true
TRACK0000940,TRK000000241,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-27T19:18:00+08:00,true
TRACK0000941,TRK000000241,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-28T18:18:00+08:00,true
TRACK0000942,TRK000000241,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-01T01:18:00+08:00,true
TRACK0000943,TRK000000241,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-03-02T04:18:00+08:00,true
TRACK0000944,TRK000000241,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-02T16:18:00+08:00,true
TRACK0000945,TRK000000243,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-17T20:34:00+08:00,true
TRACK0000946,TRK000000243,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-18T15:34:00+08:00,true
TRACK0000947,TRK000000243,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-18T20:34:00+08:00,true
TRACK0000948,TRK000000243,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-04-19T05:34:00+08:00,true
TRACK0000949,TRK000000243,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-04-19T20:34:00+08:00,true
TRACK0000950,TRK000000244,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-09T03:56:00+08:00,true
TRACK0000951,TRK000000244,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-09T14:56:00+08:00,true
TRACK0000952,TRK000000246,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-26T11:02:00+08:00,true
TRACK0000953,TRK000000246,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-26T17:02:00+08:00,true
TRACK0000954,TRK000000246,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-01-27T16:02:00+08:00,true
TRACK0000955,TRK000000246,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-28T15:02:00+08:00,true
TRACK0000956,TRK000000247,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-08T15:17:00+08:00,true
TRACK0000957,TRK000000247,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-09T15:17:00+08:00,true
TRACK0000958,TRK000000248,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-26T19:27:00+08:00,true
TRACK0000959,TRK000000248,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-27T14:27:00+08:00,true
TRACK0000960,TRK000000248,customs_clearance,Jakarta Customs,Customs processing completed,2026-02-28T15:27:00+08:00,true
TRACK0000961,TRK000000248,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-03-01T01:27:00+08:00,true
TRACK0000962,TRK000000248,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-03-01T09:27:00+08:00,true
TRACK0000963,TRK000000249,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-02T02:48:00+08:00,true
TRACK0000964,TRK000000249,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-02T20:48:00+08:00,true
TRACK0000965,TRK000000249,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-06-03T18:48:00+08:00,true
TRACK0000966,TRK000000249,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-04T11:48:00+08:00,true
TRACK0000967,TRK000000250,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-13T20:26:00+08:00,true
TRACK0000968,TRK000000250,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-14T08:26:00+08:00,true
TRACK0000969,TRK000000250,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-14T20:26:00+08:00,true
TRACK0000970,TRK000000250,customs_clearance,Bangkok Customs,Customs processing completed,2026-03-15T04:26:00+08:00,true
TRACK0000971,TRK000000250,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-03-16T06:26:00+08:00,true
TRACK0000972,TRK000000250,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-03-16T11:26:00+08:00,true
TRACK0000973,TRK000000251,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-27T06:07:00+08:00,true
TRACK0000974,TRK000000251,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-27T12:07:00+08:00,true
TRACK0000975,TRK000000252,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-30T13:46:00+08:00,true
TRACK0000976,TRK000000252,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-30T21:46:00+08:00,true
TRACK0000977,TRK000000252,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-03-31T08:46:00+08:00,true
TRACK0000978,TRK000000252,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-04-01T04:46:00+08:00,true
TRACK0000979,TRK000000252,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-01T09:46:00+08:00,true
TRACK0000980,TRK000000253,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-06T21:41:00+08:00,true
TRACK0000981,TRK000000253,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-02-08T01:41:00+08:00,true
TRACK0000982,TRK000000253,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-02-08T22:41:00+08:00,true
TRACK0000983,TRK000000253,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-02-09T03:41:00+08:00,true
TRACK0000984,TRK000000254,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-05T04:46:00+08:00,true
TRACK0000985,TRK000000254,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-05T18:46:00+08:00,true
TRACK0000986,TRK000000254,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-06T14:46:00+08:00,true
TRACK0000987,TRK000000254,customs_clearance,Manila Customs,Customs processing completed,2026-05-06T20:46:00+08:00,true
TRACK0000988,TRK000000254,delivered,Manila,Parcel delivered to the simulated buyer,2026-05-07T01:46:00+08:00,true
TRACK0000989,TRK000000255,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-04T04:31:00+08:00,true
TRACK0000990,TRK000000255,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-04T18:31:00+08:00,true
TRACK0000991,TRK000000255,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-06-05T04:31:00+08:00,true
TRACK0000992,TRK000000255,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-06-06T05:31:00+08:00,true
TRACK0000993,TRK000000256,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-20T18:53:00+08:00,true
TRACK0000994,TRK000000256,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-21T14:53:00+08:00,true
TRACK0000995,TRK000000256,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-21T19:53:00+08:00,true
TRACK0000996,TRK000000257,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-06T02:19:00+08:00,true
TRACK0000997,TRK000000257,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-07T06:19:00+08:00,true
TRACK0000998,TRK000000257,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-07T23:19:00+08:00,true
TRACK0000999,TRK000000258,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-22T03:16:00+08:00,true
TRACK0001000,TRK000000258,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-22T23:16:00+08:00,true
TRACK0001001,TRK000000258,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-04-24T02:16:00+08:00,true
TRACK0001002,TRK000000258,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-04-24T13:16:00+08:00,true
TRACK0001003,TRK000000259,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-06T09:50:00+08:00,true
TRACK0001004,TRK000000259,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-07T07:50:00+08:00,true
TRACK0001005,TRK000000259,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-08T04:50:00+08:00,true
TRACK0001006,TRK000000259,exception,Regional Transit Hub,Temporary routing exception; manual review required,2026-06-09T02:50:00+08:00,true
TRACK0001007,TRK000000260,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-25T03:45:00+08:00,true
TRACK0001008,TRK000000260,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-26T01:45:00+08:00,true
TRACK0001009,TRK000000260,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-27T02:45:00+08:00,true
TRACK0001010,TRK000000260,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-28T06:45:00+08:00,true
TRACK0001011,TRK000000260,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-29T09:45:00+08:00,true
TRACK0001012,TRK000000261,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-22T09:13:00+08:00,true
TRACK0001013,TRK000000261,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-23T02:13:00+08:00,true
TRACK0001014,TRK000000261,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-23T19:13:00+08:00,true
TRACK0001015,TRK000000261,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-24T19:13:00+08:00,true
TRACK0001016,TRK000000261,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-25T08:13:00+08:00,true
TRACK0001017,TRK000000262,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-28T10:56:00+08:00,true
TRACK0001018,TRK000000262,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-04-29T05:56:00+08:00,true
TRACK0001019,TRK000000262,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-04-29T17:56:00+08:00,true
TRACK0001020,TRK000000263,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-12T01:36:00+08:00,true
TRACK0001021,TRK000000263,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-12T17:36:00+08:00,true
TRACK0001022,TRK000000263,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-05-13T11:36:00+08:00,true
TRACK0001023,TRK000000263,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-13T22:36:00+08:00,true
TRACK0001024,TRK000000264,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-22T01:01:00+08:00,true
TRACK0001025,TRK000000264,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-22T23:01:00+08:00,true
TRACK0001026,TRK000000265,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-03T01:16:00+08:00,true
TRACK0001027,TRK000000265,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-04T04:16:00+08:00,true
TRACK0001028,TRK000000265,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-04T15:16:00+08:00,true
TRACK0001029,TRK000000265,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-02-05T17:16:00+08:00,true
TRACK0001030,TRK000000265,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-02-06T03:16:00+08:00,true
TRACK0001031,TRK000000265,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-02-06T10:16:00+08:00,true
TRACK0001032,TRK000000266,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-23T08:54:00+08:00,true
TRACK0001033,TRK000000266,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-24T12:54:00+08:00,true
TRACK0001034,TRK000000268,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-17T08:46:00+08:00,true
TRACK0001035,TRK000000268,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-18T04:46:00+08:00,true
TRACK0001036,TRK000000268,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-18T11:46:00+08:00,true
TRACK0001037,TRK000000269,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-16T06:09:00+08:00,true
TRACK0001038,TRK000000269,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-17T09:09:00+08:00,true
TRACK0001039,TRK000000269,customs_clearance,Manila Customs,Customs processing completed,2026-02-18T10:09:00+08:00,true
TRACK0001040,TRK000000269,delivered,Manila,Parcel delivered to the simulated buyer,2026-02-18T20:09:00+08:00,true
TRACK0001041,TRK000000270,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-18T05:11:00+08:00,true
TRACK0001042,TRK000000270,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-19T08:11:00+08:00,true
TRACK0001043,TRK000000270,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-19T21:11:00+08:00,true
TRACK0001044,TRK000000270,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-04-20T15:11:00+08:00,true
TRACK0001045,TRK000000270,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-04-20T20:11:00+08:00,true
TRACK0001046,TRK000000270,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-04-21T19:11:00+08:00,true
TRACK0001047,TRK000000271,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-09T14:47:00+08:00,true
TRACK0001048,TRK000000271,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-10T14:47:00+08:00,true
TRACK0001049,TRK000000271,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-11T03:47:00+08:00,true
TRACK0001050,TRK000000271,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-11T21:47:00+08:00,true
TRACK0001051,TRK000000271,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-12T07:47:00+08:00,true
TRACK0001052,TRK000000271,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-12T20:47:00+08:00,true
TRACK0001053,TRK000000272,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-26T17:07:00+08:00,true
TRACK0001054,TRK000000272,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-27T15:07:00+08:00,true
TRACK0001055,TRK000000273,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-06T10:06:00+08:00,true
TRACK0001056,TRK000000273,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-06T17:06:00+08:00,true
TRACK0001057,TRK000000273,customs_clearance,Singapore Customs,Customs processing completed,2026-04-06T23:06:00+08:00,true
TRACK0001058,TRK000000273,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-04-07T18:06:00+08:00,true
TRACK0001059,TRK000000273,delivered,Singapore,Parcel delivered to the simulated buyer,2026-04-08T15:06:00+08:00,true
TRACK0001060,TRK000000274,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-22T22:09:00+08:00,true
TRACK0001061,TRK000000274,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-23T14:09:00+08:00,true
TRACK0001062,TRK000000274,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-24T11:09:00+08:00,true
TRACK0001063,TRK000000274,customs_clearance,Singapore Customs,Customs processing completed,2026-05-24T21:09:00+08:00,true
TRACK0001064,TRK000000274,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-05-25T10:09:00+08:00,true
TRACK0001065,TRK000000274,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-26T00:09:00+08:00,true
TRACK0001066,TRK000000275,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-26T15:51:00+08:00,true
TRACK0001067,TRK000000275,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-27T13:51:00+08:00,true
TRACK0001068,TRK000000275,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-03-27T18:51:00+08:00,true
TRACK0001069,TRK000000275,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-03-28T17:51:00+08:00,true
TRACK0001070,TRK000000275,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-03-28T22:51:00+08:00,true
TRACK0001071,TRK000000277,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-22T12:49:00+08:00,true
TRACK0001072,TRK000000277,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-22T18:49:00+08:00,true
TRACK0001073,TRK000000277,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-23T12:49:00+08:00,true
TRACK0001074,TRK000000277,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-05-24T12:49:00+08:00,true
TRACK0001075,TRK000000277,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-05-24T19:49:00+08:00,true
TRACK0001076,TRK000000277,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-05-25T13:49:00+08:00,true
TRACK0001077,TRK000000278,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-21T16:37:00+08:00,true
TRACK0001078,TRK000000278,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-22T07:37:00+08:00,true
TRACK0001079,TRK000000279,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-21T19:14:00+08:00,true
TRACK0001080,TRK000000279,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-22T00:14:00+08:00,true
TRACK0001081,TRK000000279,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-22T22:14:00+08:00,true
TRACK0001082,TRK000000281,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-01-28T15:13:00+08:00,true
TRACK0001083,TRK000000281,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-01-29T16:13:00+08:00,true
TRACK0001084,TRK000000282,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-12T13:11:00+08:00,true
TRACK0001085,TRK000000282,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-12T19:11:00+08:00,true
TRACK0001086,TRK000000282,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-13T21:11:00+08:00,true
TRACK0001087,TRK000000282,exception,Regional Transit Hub,Temporary routing exception; manual review required,2026-04-14T20:11:00+08:00,true
TRACK0001088,TRK000000283,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-01T01:37:00+08:00,true
TRACK0001089,TRK000000283,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-01T20:37:00+08:00,true
TRACK0001090,TRK000000283,delivered,Singapore,Parcel delivered to the simulated buyer,2026-06-02T09:37:00+08:00,true
TRACK0001091,TRK000000284,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-01-10T23:36:00+08:00,true
TRACK0001092,TRK000000284,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-01-12T03:36:00+08:00,true
TRACK0001093,TRK000000285,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-15T03:44:00+08:00,true
TRACK0001094,TRK000000285,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-15T17:44:00+08:00,true
TRACK0001095,TRK000000285,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-16T17:44:00+08:00,true
TRACK0001096,TRK000000285,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-06-17T12:44:00+08:00,true
TRACK0001097,TRK000000285,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-06-18T04:44:00+08:00,true
TRACK0001098,TRK000000285,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-18T09:44:00+08:00,true
TRACK0001099,TRK000000286,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-06T02:57:00+08:00,true
TRACK0001100,TRK000000286,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-06T10:57:00+08:00,true
TRACK0001101,TRK000000286,customs_clearance,Singapore Customs,Customs processing completed,2026-05-07T07:57:00+08:00,true
TRACK0001102,TRK000000286,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-05-08T10:57:00+08:00,true
TRACK0001103,TRK000000286,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-09T06:57:00+08:00,true
TRACK0001104,TRK000000287,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-24T05:55:00+08:00,true
TRACK0001105,TRK000000287,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-24T13:55:00+08:00,true
TRACK0001106,TRK000000287,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-25T15:55:00+08:00,true
TRACK0001107,TRK000000287,customs_clearance,Singapore Customs,Customs processing completed,2026-01-26T16:55:00+08:00,true
TRACK0001108,TRK000000287,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-01-27T06:55:00+08:00,true
TRACK0001109,TRK000000287,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-27T19:55:00+08:00,true
TRACK0001110,TRK000000288,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-27T19:10:00+08:00,true
TRACK0001111,TRK000000288,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-28T11:10:00+08:00,true
TRACK0001112,TRK000000288,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-29T11:10:00+08:00,true
TRACK0001113,TRK000000288,customs_clearance,Jakarta Customs,Customs processing completed,2026-06-30T14:10:00+08:00,true
TRACK0001114,TRK000000288,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-07-01T12:10:00+08:00,true
TRACK0001115,TRK000000288,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-07-01T18:10:00+08:00,true
TRACK0001116,TRK000000289,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-07T23:32:00+08:00,true
TRACK0001117,TRK000000289,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-09T03:32:00+08:00,true
TRACK0001118,TRK000000290,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-05T03:41:00+08:00,true
TRACK0001119,TRK000000290,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-05T23:41:00+08:00,true
TRACK0001120,TRK000000290,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-06T11:41:00+08:00,true
TRACK0001121,TRK000000291,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-30T06:44:00+08:00,true
TRACK0001122,TRK000000291,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-31T01:44:00+08:00,true
TRACK0001123,TRK000000291,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-31T06:44:00+08:00,true
TRACK0001124,TRK000000293,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-02T03:06:00+08:00,true
TRACK0001125,TRK000000293,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-03T05:06:00+08:00,true
TRACK0001126,TRK000000293,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-03T12:06:00+08:00,true
TRACK0001127,TRK000000294,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-02-23T12:17:00+08:00,true
TRACK0001128,TRK000000294,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-02-24T08:17:00+08:00,true
TRACK0001129,TRK000000295,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-27T15:07:00+08:00,true
TRACK0001130,TRK000000295,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-28T07:07:00+08:00,true
TRACK0001131,TRK000000295,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-28T15:07:00+08:00,true
TRACK0001132,TRK000000295,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-01T05:07:00+08:00,true
TRACK0001133,TRK000000296,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-21T09:46:00+08:00,true
TRACK0001134,TRK000000296,customs_clearance,Manila Customs,Customs processing completed,2026-04-22T04:46:00+08:00,true
TRACK0001135,TRK000000296,delivered,Manila,Parcel delivered to the simulated buyer,2026-04-22T10:46:00+08:00,true
TRACK0001136,TRK000000297,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-04T07:34:00+08:00,true
TRACK0001137,TRK000000297,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-05-04T12:34:00+08:00,true
TRACK0001138,TRK000000297,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-05T01:34:00+08:00,true
TRACK0001139,TRK000000298,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-25T09:40:00+08:00,true
TRACK0001140,TRK000000298,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-26T04:40:00+08:00,true
TRACK0001141,TRK000000298,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-26T09:40:00+08:00,true
TRACK0001142,TRK000000298,customs_clearance,Bangkok Customs,Customs processing completed,2026-06-27T13:40:00+08:00,true
TRACK0001143,TRK000000298,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-28T17:40:00+08:00,true
TRACK0001144,TRK000000298,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-29T16:40:00+08:00,true
